inventory_id,store_id,sku_id,system_stock,physical_stock,damaged_stock,reserved_stock,reorder_level,inventory_check_date
2267,16,1318,72,78,0,15,39,2026-06-30
2268,16,1271,116,122,5,10,28,2026-06-30
2269,16,1375,128,120,7,8,34,2026-06-30
2270,16,1315,317,320,2,3,27,2026-06-30
2271,16,1061,339,341,4,2,60,2026-06-30
2272,16,1256,224,219,3,8,37,2026-06-30
2273,16,1272,64,65,8,7,22,2026-06-30
2274,16,1301,356,353,5,4,32,2026-06-30
2275,16,1339,341,334,1,6,49,2026-06-30
2276,16,1358,229,236,6,19,31,2026-06-30
2277,16,1073,234,237,1,1,45,2026-06-30
2278,16,1121,348,355,4,3,22,2026-06-30
2279,16,1217,70,75,1,2,58,2026-06-30
2280,16,1391,86,94,1,13,60,2026-06-30
2281,16,1259,223,220,3,16,59,2026-06-30
2282,16,1385,219,209,8,3,32,2026-06-30
2283,16,1405,125,134,4,9,51,2026-06-30
2284,16,1079,163,161,1,6,49,2026-06-30
2285,16,1120,386,382,5,20,38,2026-06-30
2286,16,1378,325,331,5,4,25,2026-06-30
2287,16,1191,187,177,1,15,26,2026-06-30
2288,16,1129,122,116,4,9,54,2026-06-30
2289,16,1048,265,257,5,10,22,2026-06-30
2290,16,1426,128,128,8,9,42,2026-06-30
2291,16,1051,301,295,4,18,28,2026-06-30
2292,16,1147,200,201,3,1,56,2026-06-30
2293,16,1156,294,304,5,1,42,2026-06-30
2294,16,1345,385,395,4,16,40,2026-06-30
2295,16,1465,292,287,0,4,53,2026-06-30
2296,16,1069,176,174,6,4,38,2026-06-30
2297,16,1343,276,285,8,16,35,2026-06-30
2298,16,1241,139,143,8,3,51,2026-06-30
2299,16,1144,70,61,4,4,35,2026-06-30
2300,16,1123,336,341,0,0,40,2026-06-30
2301,16,1184,318,319,8,12,54,2026-06-30
2302,16,1177,110,102,6,19,30,2026-06-30
2303,16,1488,301,309,5,15,60,2026-06-30
2304,16,1010,149,154,6,15,41,2026-06-30
2305,16,1351,79,85,5,7,59,2026-06-30
2306,16,1295,59,51,0,11,29,2026-06-30
2307,16,1399,139,139,1,1,34,2026-06-30
2308,16,1159,389,388,5,15,29,2026-06-30
2309,16,1160,190,185,6,13,60,2026-06-30
2310,16,1427,56,51,8,2,58,2026-06-30
2311,16,1115,158,154,6,11,45,2026-06-30
2312,16,1133,279,276,4,15,30,2026-06-30
2313,16,1152,194,202,0,5,58,2026-06-30
2314,16,1327,207,214,0,5,46,2026-06-30
2315,16,1493,376,374,3,6,47,2026-06-30
2316,16,1257,146,152,6,4,42,2026-06-30
2317,16,1490,362,362,7,7,50,2026-06-30
2318,16,1173,255,255,7,1,54,2026-06-30
2319,16,1138,284,286,3,6,54,2026-06-30
2320,16,1227,248,247,0,2,54,2026-06-30
2321,16,1319,127,123,0,11,52,2026-06-30
2322,16,1424,90,94,5,5,51,2026-06-30
2323,16,1284,192,188,2,16,28,2026-06-30
2324,16,1287,288,292,2,8,26,2026-06-30
2325,16,1097,347,352,1,5,51,2026-06-30
2326,16,1417,311,307,5,12,43,2026-06-30
2327,16,1474,267,273,5,8,38,2026-06-30
2328,16,1310,338,344,6,3,44,2026-06-30
2329,16,1325,211,217,0,12,44,2026-06-30
2330,16,1235,113,109,1,13,54,2026-06-30
2331,16,1392,339,345,0,5,41,2026-06-30
2332,16,1420,338,331,0,6,28,2026-06-30
2333,16,1494,186,185,6,4,40,2026-06-30
2334,16,1416,340,330,2,11,31,2026-06-30
2335,16,1085,50,43,7,17,24,2026-06-30
2336,16,1036,265,272,3,18,21,2026-06-30
2337,16,1409,366,357,6,2,29,2026-06-30
2338,16,1260,286,285,0,15,39,2026-06-30
2339,16,1335,171,164,8,18,53,2026-06-30
2340,16,1102,388,394,1,14,39,2026-06-30
2341,16,1456,215,219,1,4,45,2026-06-30
2342,16,1249,276,281,2,7,45,2026-06-30
2343,16,1035,187,180,8,7,26,2026-06-30
2344,16,1402,275,274,7,8,59,2026-06-30
2345,16,1168,226,226,6,20,30,2026-06-30
2346,16,1306,388,398,2,18,47,2026-06-30
2347,16,1040,318,309,1,4,58,2026-06-30
2348,16,1449,268,269,8,6,30,2026-06-30
2349,16,1278,357,354,5,16,45,2026-06-30
2350,16,1199,355,356,5,7,41,2026-06-30
2351,16,1101,329,336,7,10,26,2026-06-30
2352,16,1265,69,76,2,4,32,2026-06-30
2353,16,1324,101,95,6,16,34,2026-06-30
2354,16,1038,321,311,4,17,29,2026-06-30
2355,16,1296,271,277,6,1,38,2026-06-30
2356,16,1056,205,210,3,14,57,2026-06-30
2357,16,1302,113,104,2,3,47,2026-06-30
2358,16,1088,80,84,6,14,23,2026-06-30
2359,16,1208,208,204,0,12,23,2026-06-30
2360,16,1317,222,232,5,14,60,2026-06-30
2361,16,1472,377,382,5,17,29,2026-06-30
2362,16,1487,178,177,8,11,44,2026-06-30
2363,16,1192,337,331,4,9,25,2026-06-30
2364,16,1059,286,288,1,4,37,2026-06-30
2365,16,1247,230,237,2,6,24,2026-06-30
2366,16,1070,246,247,6,19,37,2026-06-30
2367,16,1286,145,142,8,2,28,2026-06-30
2368,16,1024,318,312,0,16,56,2026-06-30
2369,16,1425,148,141,7,17,29,2026-06-30
2370,16,1202,188,179,5,20,41,2026-06-30
2371,16,1110,273,268,1,15,47,2026-06-30
2372,16,1204,64,71,7,18,28,2026-06-30
2373,16,1342,126,117,7,10,35,2026-06-30
2374,16,1103,266,272,1,6,29,2026-06-30
2375,16,1206,335,339,7,7,43,2026-06-30
2376,16,1349,319,309,0,7,51,2026-06-30
2377,16,1282,267,260,2,10,25,2026-06-30
2378,16,1053,243,240,4,7,47,2026-06-30
2379,16,1244,126,120,1,4,58,2026-06-30
2380,16,1065,342,335,8,11,31,2026-06-30
2381,16,1084,296,298,8,9,36,2026-06-30
2382,16,1408,236,242,6,1,37,2026-06-30
2383,16,1050,201,195,5,1,34,2026-06-30
2384,16,1394,346,349,3,2,56,2026-06-30
2385,16,1172,344,353,8,15,47,2026-06-30
2386,16,1440,194,185,6,1,28,2026-06-30
2387,16,1267,299,298,7,10,39,2026-06-30
2388,16,1340,139,130,6,5,35,2026-06-30
2389,16,1182,193,186,3,4,31,2026-06-30
2390,16,1006,233,227,4,3,39,2026-06-30
2391,16,1205,245,248,4,8,31,2026-06-30
2392,16,1352,248,240,3,9,59,2026-06-30
2393,16,1176,284,294,1,4,35,2026-06-30
2394,16,1007,258,254,3,0,44,2026-06-30
2395,16,1105,64,65,7,17,50,2026-06-30
2396,16,1498,365,371,1,1,29,2026-06-30
2397,16,1332,64,62,2,15,27,2026-06-30
2398,16,1435,51,43,1,6,30,2026-06-30
2399,16,1028,117,117,0,8,20,2026-06-30
2400,16,1142,180,172,7,1,31,2026-06-30
2401,17,1486,375,366,3,18,20,2026-06-30
2402,17,1332,179,170,2,19,29,2026-06-30
2403,17,1253,240,244,3,3,30,2026-06-30
2404,17,1429,340,338,7,16,30,2026-06-30
2405,17,1272,169,162,5,1,58,2026-06-30
2406,17,1324,318,328,1,7,35,2026-06-30
2407,17,1115,244,240,6,15,24,2026-06-30
2408,17,1443,309,311,6,8,53,2026-06-30
2409,17,1073,186,193,5,2,60,2026-06-30
2410,17,1484,171,175,7,10,25,2026-06-30
2411,17,1271,119,117,7,15,23,2026-06-30
2412,17,1284,255,257,2,18,51,2026-06-30
2413,17,1071,224,231,1,2,48,2026-06-30
2414,17,1421,245,251,8,15,42,2026-06-30
2415,17,1038,328,328,1,7,34,2026-06-30
2416,17,1149,248,249,4,4,22,2026-06-30
2417,17,1328,209,205,8,0,46,2026-06-30
2418,17,1397,97,106,0,1,41,2026-06-30
2419,17,1159,140,140,0,3,26,2026-06-30
2420,17,1395,287,285,1,2,54,2026-06-30
2421,17,1499,353,345,2,0,36,2026-06-30
2422,17,1066,64,63,3,7,46,2026-06-30
2423,17,1301,91,84,5,6,26,2026-06-30
2424,17,1441,51,50,7,7,41,2026-06-30
2425,17,1183,381,378,1,9,59,2026-06-30
2426,17,1098,248,242,0,16,20,2026-06-30
2427,17,1225,379,380,6,4,30,2026-06-30
2428,17,1465,268,259,4,15,54,2026-06-30
2429,17,1380,98,106,7,4,55,2026-06-30
2430,17,1110,149,158,1,14,49,2026-06-30
2431,17,1329,172,168,7,1,23,2026-06-30
2432,17,1408,364,361,6,17,39,2026-06-30
2433,17,1383,338,343,4,14,41,2026-06-30
2434,17,1372,184,175,1,14,39,2026-06-30
2435,17,1153,336,342,2,8,34,2026-06-30
2436,17,1392,261,259,2,10,24,2026-06-30
2437,17,1450,391,397,8,18,24,2026-06-30
2438,17,1228,374,369,8,0,26,2026-06-30
2439,17,1370,225,222,1,0,25,2026-06-30
2440,17,1375,360,354,7,18,28,2026-06-30
2441,17,1203,113,108,7,0,35,2026-06-30
2442,17,1292,150,154,8,5,31,2026-06-30
2443,17,1350,387,385,2,9,58,2026-06-30
2444,17,1108,233,241,7,11,47,2026-06-30
2445,17,1200,378,380,2,8,48,2026-06-30
2446,17,1279,398,395,6,20,49,2026-06-30
2447,17,1178,382,387,5,1,28,2026-06-30
2448,17,1151,82,90,1,6,37,2026-06-30
2449,17,1134,205,211,5,13,30,2026-06-30
2450,17,1321,331,332,5,9,31,2026-06-30
2451,17,1260,186,185,0,0,42,2026-06-30
2452,17,1117,356,352,1,5,45,2026-06-30
2453,17,1296,360,362,8,4,43,2026-06-30
2454,17,1299,79,81,0,12,47,2026-06-30
2455,17,1262,227,231,4,13,22,2026-06-30
2456,17,1182,122,117,3,9,32,2026-06-30
2457,17,1494,236,230,3,0,32,2026-06-30
2458,17,1461,83,91,0,5,24,2026-06-30
2459,17,1474,348,347,7,10,41,2026-06-30
2460,17,1120,85,77,2,8,57,2026-06-30
2461,17,1235,57,66,3,15,32,2026-06-30
2462,17,1174,244,247,4,10,41,2026-06-30
2463,17,1477,206,216,2,14,59,2026-06-30
2464,17,1434,140,142,2,0,59,2026-06-30
2465,17,1303,384,382,7,16,27,2026-06-30
2466,17,1365,220,227,7,6,35,2026-06-30
2467,17,1167,119,128,7,16,45,2026-06-30
2468,17,1136,184,193,3,8,22,2026-06-30
2469,17,1306,264,263,2,18,52,2026-06-30
2470,17,1311,189,193,5,5,41,2026-06-30
2471,17,1382,138,144,2,1,39,2026-06-30
2472,17,1291,368,368,0,19,25,2026-06-30
2473,17,1215,280,290,1,16,20,2026-06-30
2474,17,1320,167,157,5,2,60,2026-06-30
2475,17,1163,341,331,6,13,41,2026-06-30
2476,17,1458,156,149,7,17,34,2026-06-30
2477,17,1231,385,395,5,0,34,2026-06-30
2478,17,1196,168,161,7,3,51,2026-06-30
2479,17,1123,316,317,6,3,20,2026-06-30
2480,17,1083,183,192,0,4,21,2026-06-30
2481,17,1081,268,273,4,7,58,2026-06-30
2482,17,1333,222,217,6,16,55,2026-06-30
2483,17,1322,390,381,3,13,51,2026-06-30
2484,17,1001,275,273,8,17,46,2026-06-30
2485,17,1166,371,363,4,10,40,2026-06-30
2486,17,1082,212,215,6,4,35,2026-06-30
2487,17,1313,276,283,0,7,50,2026-06-30
2488,17,1016,357,366,6,2,45,2026-06-30
2489,17,1290,290,280,0,9,34,2026-06-30
2490,17,1331,124,125,6,19,50,2026-06-30
2491,17,1420,153,157,6,16,43,2026-06-30
2492,17,1419,104,109,0,4,20,2026-06-30
2493,17,1027,190,180,1,6,52,2026-06-30
2494,17,1346,376,375,3,7,37,2026-06-30
2495,17,1294,200,199,4,14,30,2026-06-30
2496,17,1118,256,259,7,9,42,2026-06-30
2497,17,1075,252,242,4,7,37,2026-06-30
2498,17,1398,343,339,2,16,39,2026-06-30
2499,17,1101,182,178,4,3,22,2026-06-30
2500,17,1410,223,228,1,7,53,2026-06-30
2501,17,1300,171,171,3,7,24,2026-06-30
2502,17,1248,297,295,0,1,24,2026-06-30
2503,17,1062,136,136,6,6,20,2026-06-30
2504,17,1145,124,130,3,9,57,2026-06-30
2505,17,1121,324,319,5,1,22,2026-06-30
2506,17,1131,271,266,3,19,28,2026-06-30
2507,17,1185,52,42,1,3,29,2026-06-30
2508,17,1415,187,186,4,13,30,2026-06-30
2509,17,1498,383,375,8,6,43,2026-06-30
2510,17,1304,153,163,7,5,23,2026-06-30
2511,17,1349,237,241,6,2,54,2026-06-30
2512,17,1187,288,289,2,5,52,2026-06-30
2513,17,1076,383,376,6,9,45,2026-06-30
2514,17,1011,365,359,2,2,44,2026-06-30
2515,17,1327,221,227,7,17,35,2026-06-30
2516,17,1275,217,212,3,12,50,2026-06-30
2517,17,1244,342,344,4,18,46,2026-06-30
2518,17,1023,386,392,5,5,38,2026-06-30
2519,17,1099,295,289,8,17,40,2026-06-30
2520,17,1259,207,217,5,1,57,2026-06-30
2521,17,1061,338,340,2,10,42,2026-06-30
2522,17,1036,337,340,7,6,44,2026-06-30
2523,17,1190,242,249,4,14,38,2026-06-30
2524,17,1037,68,74,6,15,60,2026-06-30
2525,17,1298,64,57,6,17,23,2026-06-30
2526,17,1154,120,110,7,6,49,2026-06-30
2527,17,1406,147,150,2,20,32,2026-06-30
2528,17,1436,392,387,2,5,43,2026-06-30
2529,17,1347,207,207,7,0,23,2026-06-30
2530,17,1376,246,238,4,20,22,2026-06-30
2531,17,1055,359,357,5,18,50,2026-06-30
2532,17,1389,112,121,7,13,55,2026-06-30
2533,17,1318,396,388,2,11,26,2026-06-30
2534,17,1278,228,228,7,10,29,2026-06-30
2535,17,1122,190,200,7,3,54,2026-06-30
2536,17,1354,270,266,4,19,30,2026-06-30
2537,17,1233,352,344,4,15,50,2026-06-30
2538,17,1053,327,335,7,5,38,2026-06-30
2539,17,1156,365,372,7,7,33,2026-06-30
2540,17,1133,350,347,5,15,49,2026-06-30
2541,17,1139,329,330,1,3,37,2026-06-30
2542,17,1068,138,137,2,3,28,2026-06-30
2543,17,1273,224,229,6,4,36,2026-06-30
2544,17,1402,215,208,3,11,32,2026-06-30
2545,17,1232,155,155,7,18,38,2026-06-30
2546,17,1048,171,178,1,20,36,2026-06-30
2547,17,1446,362,365,0,4,42,2026-06-30
2548,17,1097,389,388,5,2,20,2026-06-30
2549,17,1193,378,376,7,20,51,2026-06-30
2550,17,1373,140,150,7,7,26,2026-06-30
2551,18,1102,289,283,5,6,52,2026-06-30
2552,18,1108,166,175,0,0,55,2026-06-30
2553,18,1489,378,370,5,8,20,2026-06-30
2554,18,1151,245,244,4,0,49,2026-06-30
2555,18,1346,297,302,1,1,27,2026-06-30
2556,18,1211,352,360,1,5,47,2026-06-30
2557,18,1452,80,85,6,2,29,2026-06-30
2558,18,1248,319,324,6,9,51,2026-06-30
2559,18,1286,294,297,1,3,56,2026-06-30
2560,18,1468,250,243,4,6,37,2026-06-30
2561,18,1419,183,186,2,5,59,2026-06-30
2562,18,1030,260,264,7,2,26,2026-06-30
2563,18,1341,365,360,4,8,33,2026-06-30
2564,18,1178,235,236,8,6,20,2026-06-30
2565,18,1037,219,229,1,3,25,2026-06-30
2566,18,1202,200,202,1,11,37,2026-06-30
2567,18,1280,262,258,1,17,20,2026-06-30
2568,18,1268,234,226,4,5,57,2026-06-30
2569,18,1434,229,222,0,3,59,2026-06-30
2570,18,1229,293,288,4,18,44,2026-06-30
2571,18,1401,336,343,3,10,59,2026-06-30
2572,18,1351,287,295,1,18,59,2026-06-30
2573,18,1407,231,239,5,8,60,2026-06-30
2574,18,1187,68,67,8,20,44,2026-06-30
2575,18,1333,246,255,3,19,20,2026-06-30
2576,18,1168,329,332,2,9,52,2026-06-30
2577,18,1279,247,245,4,12,40,2026-06-30
2578,18,1245,78,82,2,7,24,2026-06-30
2579,18,1381,79,85,0,11,27,2026-06-30
2580,18,1204,216,224,6,8,42,2026-06-30
2581,18,1124,131,140,8,1,31,2026-06-30
2582,18,1497,347,346,2,16,45,2026-06-30
2583,18,1260,281,277,3,0,39,2026-06-30
2584,18,1240,237,243,7,3,56,2026-06-30
2585,18,1110,336,346,0,6,48,2026-06-30
2586,18,1061,164,172,3,19,55,2026-06-30
2587,18,1270,210,201,3,10,31,2026-06-30
2588,18,1193,194,189,6,8,26,2026-06-30
2589,18,1284,366,364,7,3,50,2026-06-30
2590,18,1498,227,231,1,19,49,2026-06-30
2591,18,1335,152,154,2,13,56,2026-06-30
2592,18,1195,86,88,3,14,54,2026-06-30
2593,18,1358,179,180,8,18,32,2026-06-30
2594,18,1141,296,303,3,10,35,2026-06-30
2595,18,1044,317,314,2,7,60,2026-06-30
2596,18,1133,225,229,5,3,45,2026-06-30
2597,18,1362,93,102,8,12,36,2026-06-30
2598,18,1430,386,378,8,6,55,2026-06-30
2599,18,1221,292,286,2,12,36,2026-06-30
2600,18,1092,243,247,0,18,25,2026-06-30
2601,18,1429,339,341,0,5,50,2026-06-30
2602,18,1068,230,231,3,12,42,2026-06-30
2603,18,1181,373,381,0,10,39,2026-06-30
2604,18,1252,71,75,3,3,25,2026-06-30
2605,18,1003,138,141,0,17,43,2026-06-30
2606,18,1239,351,344,3,16,56,2026-06-30
2607,18,1276,71,65,5,17,48,2026-06-30
2608,18,1485,165,162,5,19,47,2026-06-30
2609,18,1045,237,240,7,3,28,2026-06-30
2610,18,1302,185,192,3,18,33,2026-06-30
2611,18,1272,386,378,4,17,54,2026-06-30
2612,18,1487,363,372,5,18,21,2026-06-30
2613,18,1431,63,65,3,7,43,2026-06-30
2614,18,1136,268,258,8,18,35,2026-06-30
2615,18,1081,231,239,5,4,53,2026-06-30
2616,18,1412,204,209,6,16,53,2026-06-30
2617,18,1361,160,154,1,14,55,2026-06-30
2618,18,1182,239,234,0,6,26,2026-06-30
2619,18,1295,332,327,6,17,27,2026-06-30
2620,18,1331,358,367,6,1,42,2026-06-30
2621,18,1012,357,351,3,14,43,2026-06-30
2622,18,1400,344,334,5,1,59,2026-06-30
2623,18,1386,357,351,0,7,36,2026-06-30
2624,18,1259,212,214,3,10,23,2026-06-30
2625,18,1372,120,129,5,8,28,2026-06-30
2626,18,1327,205,195,5,9,27,2026-06-30
2627,18,1324,222,213,3,9,34,2026-06-30
2628,18,1251,249,252,2,1,27,2026-06-30
2629,18,1391,400,400,3,4,56,2026-06-30
2630,18,1477,304,310,8,11,49,2026-06-30
2631,18,1397,262,252,5,5,25,2026-06-30
2632,18,1039,200,195,6,6,52,2026-06-30
2633,18,1337,163,165,0,19,40,2026-06-30
2634,18,1029,226,216,0,14,60,2026-06-30
2635,18,1156,184,176,7,14,34,2026-06-30
2636,18,1231,255,247,3,8,58,2026-06-30
2637,18,1414,162,157,6,20,47,2026-06-30
2638,18,1128,266,272,7,1,49,2026-06-30
2639,18,1175,242,250,5,10,35,2026-06-30
2640,18,1180,220,216,5,14,51,2026-06-30
2641,18,1130,388,378,6,20,42,2026-06-30
2642,18,1173,64,74,8,9,55,2026-06-30
2643,18,1448,381,379,8,14,54,2026-06-30
2644,18,1454,239,231,1,7,55,2026-06-30
2645,18,1273,394,390,5,20,32,2026-06-30
2646,18,1433,261,256,5,13,25,2026-06-30
2647,18,1342,88,81,3,6,21,2026-06-30
2648,18,1170,139,138,1,15,28,2026-06-30
2649,18,1088,132,133,6,11,22,2026-06-30
2650,18,1443,370,377,3,17,41,2026-06-30
2651,18,1148,309,319,6,10,27,2026-06-30
2652,18,1404,228,231,8,5,45,2026-06-30
2653,18,1065,230,226,4,2,56,2026-06-30
2654,18,1109,256,249,4,10,28,2026-06-30
2655,18,1201,331,338,6,19,53,2026-06-30
2656,18,1464,77,83,6,10,58,2026-06-30
2657,18,1143,230,229,0,6,23,2026-06-30
2658,18,1158,98,88,3,9,24,2026-06-30
2659,18,1374,232,241,4,3,52,2026-06-30
2660,18,1062,283,284,2,5,22,2026-06-30
2661,18,1218,225,221,3,10,20,2026-06-30
2662,18,1355,198,206,3,4,32,2026-06-30
2663,18,1398,322,330,0,5,31,2026-06-30
2664,18,1160,207,197,5,10,41,2026-06-30
2665,18,1313,161,168,4,0,25,2026-06-30
2666,18,1164,266,271,4,12,32,2026-06-30
2667,18,1027,76,66,7,14,36,2026-06-30
2668,18,1375,86,80,5,4,40,2026-06-30
2669,18,1075,268,275,4,4,57,2026-06-30
2670,18,1435,288,285,5,17,36,2026-06-30
2671,18,1040,173,163,7,2,40,2026-06-30
2672,18,1049,275,265,5,12,46,2026-06-30
2673,18,1287,348,346,0,17,45,2026-06-30
2674,18,1140,366,371,8,13,48,2026-06-30
2675,18,1463,135,136,0,0,23,2026-06-30
2676,18,1208,177,177,6,20,35,2026-06-30
2677,18,1017,91,97,8,14,34,2026-06-30
2678,18,1271,250,257,7,9,38,2026-06-30
2679,18,1052,51,51,5,17,60,2026-06-30
2680,18,1269,394,390,8,20,20,2026-06-30
2681,18,1483,354,350,5,7,34,2026-06-30
2682,18,1299,74,72,3,16,52,2026-06-30
2683,18,1319,87,93,1,10,26,2026-06-30
2684,18,1283,122,129,3,6,30,2026-06-30
2685,18,1479,150,141,0,17,29,2026-06-30
2686,18,1441,399,407,6,4,31,2026-06-30
2687,18,1059,193,201,5,13,47,2026-06-30
2688,18,1360,139,147,2,18,23,2026-06-30
2689,18,1408,145,155,7,2,23,2026-06-30
2690,18,1225,371,372,5,0,40,2026-06-30
2691,18,1118,122,120,7,16,31,2026-06-30
2692,18,1215,135,145,1,13,56,2026-06-30
2693,18,1402,388,386,3,7,30,2026-06-30
2694,18,1216,69,70,6,4,41,2026-06-30
2695,18,1382,206,208,5,6,35,2026-06-30
2696,18,1022,291,297,8,8,53,2026-06-30
2697,18,1347,69,76,1,3,49,2026-06-30
2698,18,1314,250,247,0,14,40,2026-06-30
2699,18,1481,388,392,4,6,43,2026-06-30
2700,18,1006,126,129,0,8,52,2026-06-30
2701,19,1203,64,73,0,15,53,2026-06-30
2702,19,1208,204,201,3,7,25,2026-06-30
2703,19,1392,396,396,4,10,53,2026-06-30
2704,19,1002,259,268,3,9,28,2026-06-30
2705,19,1026,245,246,2,19,27,2026-06-30
2706,19,1235,264,273,1,2,20,2026-06-30
2707,19,1034,246,251,3,20,35,2026-06-30
2708,19,1115,373,374,2,7,50,2026-06-30
2709,19,1472,317,313,8,6,32,2026-06-30
2710,19,1215,104,100,0,16,33,2026-06-30
2711,19,1168,266,267,6,16,29,2026-06-30
2712,19,1325,358,362,1,12,45,2026-06-30
2713,19,1050,286,290,8,20,27,2026-06-30
2714,19,1022,363,355,7,18,30,2026-06-30
2715,19,1091,133,135,0,6,46,2026-06-30
2716,19,1060,57,58,4,19,40,2026-06-30
2717,19,1131,311,312,0,3,27,2026-06-30
2718,19,1297,163,154,4,5,47,2026-06-30
2719,19,1448,201,198,7,11,32,2026-06-30
2720,19,1479,58,64,8,17,20,2026-06-30
2721,19,1097,114,120,1,20,31,2026-06-30
2722,19,1338,172,172,4,4,49,2026-06-30
2723,19,1231,361,357,4,9,31,2026-06-30
2724,19,1076,347,343,1,0,47,2026-06-30
2725,19,1444,293,297,1,15,60,2026-06-30
2726,19,1232,274,272,1,0,34,2026-06-30
2727,19,1485,155,155,4,11,56,2026-06-30
2728,19,1312,100,107,8,17,53,2026-06-30
2729,19,1216,119,127,6,5,59,2026-06-30
2730,19,1327,375,367,2,15,35,2026-06-30
2731,19,1280,364,355,6,9,29,2026-06-30
2732,19,1323,54,47,8,9,20,2026-06-30
2733,19,1376,277,281,6,17,60,2026-06-30
2734,19,1423,96,104,4,7,35,2026-06-30
2735,19,1213,148,147,6,9,38,2026-06-30
2736,19,1483,190,194,2,17,53,2026-06-30
2737,19,1402,120,130,1,1,45,2026-06-30
2738,19,1128,73,78,5,7,54,2026-06-30
2739,19,1364,189,183,6,18,38,2026-06-30
2740,19,1053,346,352,7,5,21,2026-06-30
2741,19,1226,179,186,8,0,38,2026-06-30
2742,19,1328,362,354,8,3,26,2026-06-30
2743,19,1418,367,374,6,1,27,2026-06-30
2744,19,1370,325,328,0,0,60,2026-06-30
2745,19,1037,339,347,1,1,29,2026-06-30
2746,19,1269,222,212,5,6,54,2026-06-30
2747,19,1250,143,136,0,13,43,2026-06-30
2748,19,1411,362,358,1,10,32,2026-06-30
2749,19,1071,247,249,5,12,27,2026-06-30
2750,19,1179,203,203,5,3,35,2026-06-30
2751,19,1080,73,72,0,17,33,2026-06-30
2752,19,1242,259,260,7,10,44,2026-06-30
2753,19,1317,231,237,5,12,47,2026-06-30
2754,19,1488,267,267,6,19,44,2026-06-30
2755,19,1408,298,303,4,8,54,2026-06-30
2756,19,1311,102,107,7,13,60,2026-06-30
2757,19,1491,321,323,1,3,41,2026-06-30
2758,19,1057,319,318,7,3,35,2026-06-30
2759,19,1081,300,290,6,18,50,2026-06-30
2760,19,1048,153,154,8,4,30,2026-06-30
2761,19,1129,346,354,6,9,57,2026-06-30
2762,19,1438,307,299,1,16,35,2026-06-30
2763,19,1229,378,376,2,17,32,2026-06-30
2764,19,1160,176,175,6,9,26,2026-06-30
2765,19,1318,391,401,7,19,41,2026-06-30
2766,19,1341,396,389,8,13,22,2026-06-30
2767,19,1079,125,131,6,6,41,2026-06-30
2768,19,1371,277,267,6,17,47,2026-06-30
2769,19,1063,250,260,4,15,44,2026-06-30
2770,19,1417,154,162,7,12,27,2026-06-30
2771,19,1019,242,233,6,13,28,2026-06-30
2772,19,1270,323,330,1,2,54,2026-06-30
2773,19,1032,291,284,5,14,39,2026-06-30
2774,19,1145,320,319,3,3,35,2026-06-30
2775,19,1004,105,115,7,4,38,2026-06-30
2776,19,1113,274,268,2,5,52,2026-06-30
2777,19,1038,289,299,2,6,48,2026-06-30
2778,19,1484,300,291,6,15,55,2026-06-30
2779,19,1409,77,67,1,4,43,2026-06-30
2780,19,1089,170,179,0,18,26,2026-06-30
2781,19,1166,375,374,1,7,53,2026-06-30
2782,19,1236,188,194,8,1,27,2026-06-30
2783,19,1314,172,170,3,14,59,2026-06-30
2784,19,1335,74,70,6,19,33,2026-06-30
2785,19,1298,120,128,4,20,54,2026-06-30
2786,19,1247,59,55,0,19,31,2026-06-30
2787,19,1054,183,190,2,0,31,2026-06-30
2788,19,1240,213,221,8,3,42,2026-06-30
2789,19,1059,264,263,5,3,29,2026-06-30
2790,19,1277,80,87,7,15,58,2026-06-30
2791,19,1174,68,59,2,1,34,2026-06-30
2792,19,1420,220,226,3,3,27,2026-06-30
2793,19,1164,304,304,5,16,21,2026-06-30
2794,19,1265,317,308,0,1,38,2026-06-30
2795,19,1394,134,135,2,11,60,2026-06-30
2796,19,1373,319,322,7,14,24,2026-06-30
2797,19,1478,57,57,8,16,49,2026-06-30
2798,19,1192,205,210,6,13,55,2026-06-30
2799,19,1336,324,326,1,10,45,2026-06-30
2800,19,1156,317,307,0,5,32,2026-06-30
2801,19,1121,240,248,3,8,56,2026-06-30
2802,19,1088,359,360,4,9,28,2026-06-30
2803,19,1228,225,215,0,12,27,2026-06-30
2804,19,1230,251,243,0,7,53,2026-06-30
2805,19,1326,351,358,5,14,24,2026-06-30
2806,19,1342,165,161,6,18,43,2026-06-30
2807,19,1116,348,342,7,16,23,2026-06-30
2808,19,1363,297,294,1,5,45,2026-06-30
2809,19,1124,172,163,3,4,25,2026-06-30
2810,19,1359,345,352,0,4,21,2026-06-30
2811,19,1259,229,239,3,20,27,2026-06-30
2812,19,1305,85,95,6,12,52,2026-06-30
2813,19,1101,95,87,2,7,29,2026-06-30
2814,19,1264,392,387,3,5,28,2026-06-30
2815,19,1360,240,244,3,19,33,2026-06-30
2816,19,1405,85,92,2,1,60,2026-06-30
2817,19,1445,196,192,1,9,38,2026-06-30
2818,19,1452,322,319,6,6,46,2026-06-30
2819,19,1255,268,268,8,8,56,2026-06-30
2820,19,1331,384,381,7,14,53,2026-06-30
2821,19,1450,163,157,3,18,50,2026-06-30
2822,19,1454,166,171,6,11,58,2026-06-30
2823,19,1439,147,146,6,17,26,2026-06-30
